air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
20.82,76.6,438.2,216.2,71,91.2,10.23 07:30,10.23 17:00
20.76,72,428.2,200.6,72.8,92,10.23 07:35,10.23 17:05
20.72,65.4,417.4,183.6,73.8,93,10.23 07:40,10.23 17:10
20.64,59.8,405.8,167.6,74.8,93.2,10.23 07:45,10.23 17:15
20.62,54.4,393.4,151.8,76,94,10.23 07:50,10.23 17:20
20.54,48.8,379.8,136,77,95,10.23 07:55,10.23 17:25
20.5,44.8,365.2,122,78,95.2,10.23 08:00,10.23 17:30
20.42,40,349,107.8,79,96,10.23 08:05,10.23 17:35
20.34,32.2,331.2,90.6,80,97,10.23 08:10,10.23 17:40
20.24,28.6,311.8,77.6,81,97.2,10.23 08:15,10.23 17:45
20.16,25,290.4,65.6,82,98,10.23 08:20,10.23 17:50
20.08,24.2,266.6,57,83,98.2,10.23 08:25,10.23 17:55
20,23,240.2,47.8,84,99,10.23 08:30,10.23 18:00
19.92,18.8,207.6,37.2,85,100,10.23 08:35,10.23 18:05
19.84,19.8,64.2,25.4,86,100.2,10.23 08:40,10.23 18:10
19.74,15,25.8,17.2,87,101,10.23 08:45,10.23 18:15
19.66,9,15.4,10.4,88,102,10.23 08:50,10.23 18:20
19.58,3.4,6.6,3.8,89,102.2,10.23 08:55,10.23 18:25
19.44,0,0,0,90,103,10.23 09:00,10.23 18:30
19.18,0,0,0,91,104,10.23 09:05,10.23 18:35
18.94,0,0,0,92,104.2,10.23 09:10,10.23 18:40
18.72,0,0,0,93,105,10.23 09:15,10.23 18:45
18.48,0,0,0,94,106,10.23 09:20,10.23 18:50
18.22,0,0,0,95,107,10.23 09:25,10.23 18:55
18,0,0,0,96,107.2,10.23 09:30,10.23 19:00
17.74,0,0,0,97,108,10.23 09:35,10.23 19:05
17.5,0,0,0,98,109,10.23 09:40,10.23 19:10
17.28,0,0,0,99,109.2,10.23 09:45,10.23 19:15
17.04,0,0,0,100,110,10.23 09:50,10.23 19:20
16.78,0,0,0,101,111,10.23 09:55,10.23 19:25
16.66,0,0,0,102,112,10.23 10:00,10.23 19:30
16.6,0,0,0,103,112.2,10.23 10:05,10.23 19:35
16.58,0,0,0,104,113,10.23 10:10,10.23 19:40
16.48,0,0,0,105,114,10.23 10:15,10.23 19:45
16.44,0,0,0,106,115,10.23 10:20,10.23 19:50
16.38,0,0,0,107,116,10.23 10:25,10.23 19:55
16.36,0,0,0,108,116.2,10.23 10:30,10.23 20:00
16.3,0,0,0,109,117.2,10.23 10:35,10.23 20:05
16.26,0,0,0,110,118,10.23 10:40,10.23 20:10
16.16,0,0,0,111,119,10.23 10:45,10.23 20:15
16.14,0,0,0,112,120,10.23 10:50,10.23 20:20
16.08,0,0,0,112.8,121,10.23 10:55,10.23 20:25
16.02,0,0,0,113.8,122,10.23 11:00,10.23 20:30
15.94,0,0,0,114,123,10.23 11:05,10.23 20:35
15.88,0,0,0,115,123.2,10.23 11:10,10.23 20:40
15.78,0,0,0,116,124.2,10.23 11:15,10.23 20:45
15.72,0,0,0,117,125.2,10.23 11:20,10.23 20:50
15.62,0,0,0,118,126.2,10.23 11:25,10.23 20:55
15.56,0,0,0,119,127.2,10.23 11:30,10.23 21:00
15.46,0,0,0,119.8,128.2,10.23 11:35,10.23 21:05
15.4,0,0,0,120,129.2,10.23 11:40,10.23 21:10
15.3,0,0,0,121,131,10.23 11:45,10.23 21:15
15.24,0,0,0,122,132,10.23 11:50,10.23 21:20
15.16,0,0,0,123,133,10.23 11:55,10.23 21:25
15.1,0,0,0,123.8,134,10.23 12:00,10.23 21:30
15.04,0,0,0,124,135,10.23 12:05,10.23 21:35
15,0,0,0,125,136.2,10.23 12:10,10.23 21:40
14.94,0,0,0,126,138,10.23 12:15,10.23 21:45
14.86,0,0,0,126.8,139,10.23 12:20,10.23 21:50
14.82,0,0,0,127,140,10.23 12:25,10.23 21:55
14.78,0,0,0,128,141.2,10.23 12:30,10.23 22:00
14.74,0,0,0,128.8,143,10.23 12:35,10.23 22:05
14.66,0,0,0,129,144,10.23 12:40,10.23 22:10
14.6,0,0,0,129.8,145.2,10.23 12:45,10.23 22:15
14.58,0,0,0,130,147,10.23 12:50,10.23 22:20
14.5,0,0,0,131,148,10.23 12:55,10.23 22:25
14.48,0,0,0,131,150,10.23 13:00,10.23 22:30
14.46,0,0,0,132,151,10.23 13:05,10.23 22:35
14.46,0,0,0,132,153,10.23 13:10,10.23 22:40
14.48,0,0,0,133,154,10.23 13:15,10.23 22:45
14.46,0,0,0,133,156,10.23 13:20,10.23 22:50
14.46,0,0,0,133.8,157.2,10.23 13:25,10.23 22:55
14.44,0,0,0,134,159,10.23 13:30,10.23 23:00
14.44,0,0,0,134.8,161,10.23 13:35,10.23 23:05
14.42,0,0,0,135,162,10.23 13:40,10.23 23:10
14.44,0,0,0,135,164,10.23 13:45,10.23 23:15
14.44,0,0,0,135,166,10.23 13:50,10.23 23:20
14.42,0,0,0,135.8,167.2,10.23 13:55,10.23 23:25
14.38,0,0,0,136,169,10.23 14:00,10.23 23:30
14.3,0,0,0,136,171,10.23 14:05,10.23 23:35
14.24,0,0,0,136,173,10.23 14:10,10.23 23:40
14.14,0,0,0,136,174.2,10.23 14:15,10.23 23:45
14.06,0,0,0,136,176,10.23 14:20,10.23 23:50
13.98,0,0,0,136,178,10.23 14:25,10.23 23:55
13.88,0,0,0,136.8,180,10.23 14:30,10.24 0:00
13.82,0,0,0,136.8,-178,10.23 14:35,10.24 0:05
13.72,0,0,0,136,-177,10.23 14:40,10.24 0:10
13.62,0,0,0,136,-175,10.23 14:45,10.24 0:15
13.58,0,0,0,136,-173,10.23 14:50,10.24 0:20
13.48,0,0,0,136,-171,10.23 14:55,10.24 0:25
13.44,0,0,0,136,-170,10.23 15:00,10.24 0:30
13.42,0,0,0,135.8,-168,10.23 15:05,10.24 0:35
13.34,0,0,0,135.8,-166,10.23 15:10,10.24 0:40
13.32,0,0,0,135,-164.2,10.23 15:15,10.24 0:45
13.28,0,0,0,135,-163,10.23 15:20,10.24 0:50
13.26,0,0,0,134.8,-161,10.23 15:25,10.24 0:55
13.2,0,0,0,134,-159.2,10.23 15:30,10.24 1:00
13.18,0,0,0,134,-158,10.23 15:35,10.24 1:05
13.14,0,0,0,133,-156,10.23 15:40,10.24 1:10
13.12,0,0,0,133,-155,10.23 15:45,10.24 1:15
13.06,0,0,0,132.8,-153,10.23 15:50,10.24 1:20
13.02,0,0,0,132,-152,10.23 15:55,10.24 1:25
13.02,0,0,0,131.8,-150,10.23 16:00,10.24 1:30
12.98,0,0,0,131,-149,10.23 16:05,10.24 1:35
12.98,0,0,0,130,-147,10.23 16:10,10.24 1:40
12.94,0,0,0,130,-146,10.23 16:15,10.24 1:45
12.94,0,0,0,129,-144.2,10.23 16:20,10.24 1:50
12.9,0,0,0,128.8,-143,10.23 16:25,10.24 1:55
12.86,0,0,0,128,-142,10.23 16:30,10.24 2:00
12.82,0,0,0,127,-140.2,10.23 16:35,10.24 2:05
12.82,0,0,0,126.8,-139,10.23 16:40,10.24 2:10
12.78,0,0,0,126,-138,10.23 16:45,10.24 2:15
12.78,0,0,0,125,-137,10.23 16:50,10.24 2:20
12.74,0,0,0,124,-135.2,10.23 16:55,10.24 2:25
12.74,0,0,0,123.8,-134.2,10.23 17:00,10.24 2:30
12.7,0,0,0,123,-133,10.23 17:05,10.24 2:35
12.64,0,0,0,122,-132,10.23 17:10,10.24 2:40
12.62,0,0,0,121,-131,10.23 17:15,10.24 2:45
12.6,0,0,0,120.8,-130,10.23 17:20,10.24 2:50
12.56,0,0,0,120,-129,10.23 17:25,10.24 2:55
12.48,0,0,0,119,-128,10.23 17:30,10.24 3:00
12.44,0,0,0,118,-127,10.23 17:35,10.24 3:05
12.42,0,0,0,117,-126,10.23 17:40,10.24 3:10
12.4,0,0,0,116,-125,10.23 17:45,10.24 3:15
12.34,0,0,0,115.8,-124,10.23 17:50,10.24 3:20
12.3,0,0,0,114.8,-123,10.23 17:55,10.24 3:25
12.3,0,0,0,114,-122,10.23 18:00,10.24 3:30
12.26,0,0,0,113,-121,10.23 18:05,10.24 3:35
12.22,0,0,0,112,-120,10.23 18:10,10.24 3:40
12.2,0,0,0,111,-119,10.23 18:15,10.24 3:45
12.2,0,0,0,110,-118.2,10.23 18:20,10.24 3:50
12.16,0,0,0,109,-118,10.23 18:25,10.24 3:55
12.1,0,0,0,108,-117,10.23 18:30,10.24 4:00
12.08,0,0,0,107,-116,10.23 18:35,10.24 4:05
12.06,0,0,0,106,-115,10.23 18:40,10.24 4:10
12.04,0,0,0,105,-114.2,10.23 18:45,10.24 4:15
12,0,0,0,104,-113.2,10.23 18:50,10.24 4:20
11.96,0,0,0,103,-113,10.23 18:55,10.24 4:25
11.96,0,0,0,102,-112,10.23 19:00,10.24 4:30
11.94,0,0,0,101,-111,10.23 19:05,10.24 4:35
11.94,0,0,0,100.8,-110.2,10.23 19:10,10.24 4:40
11.92,0,0,0,99.8,-110,10.23 19:15,10.24 4:45
11.92,0,0,0,98.8,-109,10.23 19:20,10.24 4:50
11.9,0,0,0,97.8,-108.2,10.23 19:25,10.24 4:55
11.88,0,0,0,96.8,-108,10.23 19:30,10.24 5:00
11.86,0,0,0,95.8,-107,10.23 19:35,10.24 5:05
11.86,0,0,0,94,-106,10.23 19:40,10.24 5:10
11.84,0,0,0,93,-105.2,10.23 19:45,10.24 5:15
11.84,0,0,0,92,-105,10.23 19:50,10.24 5:20
11.82,0,0,0,91,-104,10.23 19:55,10.24 5:25
11.88,0,0,0,90,-103.2,10.23 20:00,10.24 5:30
12.02,3.4,5.2,3.6,89,-103,10.23 20:05,10.24 5:35
12.12,9.8,27.8,12.4,88,-102,10.23 20:10,10.24 5:40
12.24,17.2,67.6,23,87,-101.2,10.23 20:15,10.24 5:45
12.38,23,131.6,34.2,86,-101,10.23 20:20,10.24 5:50
12.5,29,184.6,45,85,-100,10.23 20:25,10.24 5:55
12.62,34.4,201.8,54.8,84,-99.2,10.23 20:30,10.24 6:00
12.76,39,214,64.4,83,-99,10.23 20:35,10.24 6:05
12.9,44.4,270.4,81.4,82,-98,10.23 20:40,10.24 6:10
13,51.2,305.4,98.8,81,-98,10.23 20:45,10.24 6:15
13.1,52.8,321.6,108.6,80,-97,10.23 20:50,10.24 6:20
13.24,57.2,340,122.4,79,-96.2,10.23 20:55,10.24 6:25
13.44,63.2,357,137.8,78,-96,10.23 21:00,10.24 6:30
13.8,67.2,372.6,152,77,-95,10.23 21:05,10.24 6:35
14.14,71.6,387.2,166.6,76,-94.2,10.23 21:10,10.24 6:40
14.44,75,400.2,180,75,-94,10.23 21:15,10.24 6:45
14.78,80,412.4,195.6,74,-93,10.23 21:20,10.24 6:50
15.12,85,423.8,211,72.8,-92.2,10.23 21:25,10.24 6:55
15.44,90,434.2,227,71.8,-92,10.23 21:30,10.24 7:00
15.78,95.2,444.4,243,70.8,-91,10.23 21:35,10.24 7:05
16.12,102.4,453.4,261.2,69.8,-90.2,10.23 21:40,10.24 7:10
16.42,107.6,462.2,277.2,68,-90,10.23 21:45,10.24 7:15
16.76,117.6,470,298.2,67,-89,10.23 21:50,10.24 7:20
17.12,119.8,504.8,322.4,66,-88.2,10.23 21:55,10.24 7:25
17.26,118.8,544.6,346.4,65,-88,10.23 22:00,10.24 7:30
17.34,117,580.4,369.8,64,-87,10.23 22:05,10.24 7:35
17.36,113.8,610.8,389.4,63,-86.2,10.23 22:10,10.24 7:40
17.4,107.8,639.8,407.2,62,-86,10.23 22:15,10.24 7:45
17.42,113,638.4,422,61,-85,10.23 22:20,10.24 7:50
17.48,120.4,632.2,436.8,60,-84,10.23 22:25,10.24 7:55
17.5,137,599.2,445.8,59,-83.2,10.23 22:30,10.24 8:00
17.56,152,566.8,453,58,-83,10.23 22:35,10.24 8:05
17.58,146.6,608,478.8,57,-82,10.23 22:40,10.24 8:10
17.62,140.6,645.8,503.2,56,-81,10.23 22:45,10.24 8:15
17.66,167.6,584,504.2,55,-80.2,10.23 22:50,10.24 8:20
17.72,185.4,543.2,506.6,54,-79.2,10.23 22:55,10.24 8:25
17.78,191.4,560,530.8,53,-79,10.23 23:00,10.24 8:30
17.96,190,587,554,51.8,-78,10.23 23:05,10.24 8:35
18.06,189.8,580.2,557.4,50.8,-77,10.23 23:10,10.24 8:40
18.24,174.6,606,566.8,49.8,-76,10.23 23:15,10.24 8:45
18.38,170.4,600.6,567.4,48.8,-75.2,10.23 23:20,10.24 8:50
18.52,167.6,595.4,569,47.8,-74.2,10.23 23:25,10.24 8:55
18.72,178.4,594.6,587,46.8,-73.2,10.23 23:30,10.24 9:00
18.84,189.2,593.4,604.6,45.8,-72.2,10.23 23:35,10.24 9:05
18.98,199.8,584.2,616.2,44.8,-71.2,10.23 23:40,10.24 9:10
19.16,209,572.6,623.8,43.8,-70.2,10.23 23:45,10.24 9:15
19.26,196.6,575.2,620,42.8,-69.2,10.23 23:50,10.24 9:20
19.44,186.6,577.6,618.4,41.8,-68.2,10.23 23:55,10.24 9:25
19.58,200.2,574.4,636,40.8,-67,10.24 00:00,10.24 9:30
19.76,210,575.8,653.2,39.8,-66,10.24 00:05,10.24 9:35
19.9,220,577.4,670.8,38.8,-65,10.24 00:10,10.24 9:40
20.04,231.4,578.8,689.2,37.8,-63.2,10.24 00:15,10.24 9:45
20.2,226.2,580.2,691.2,37,-62,10.24 00:20,10.24 9:50
20.36,224.4,581.6,695.4,36,-61,10.24 00:25,10.24 9:55
20.52,234.6,583.8,713,35,-59.2,10.24 00:30,10.24 10:00
20.68,228.6,608.4,732.6,34,-58,10.24 00:35,10.24 10:05
20.84,220.6,638.6,755,33,-56.2,10.24 00:40,10.24 10:10
20.98,203.8,675,774.6,32,-55,10.24 00:45,10.24 10:15
21.12,175.6,744.4,811.2,31,-53,10.24 00:50,10.24 10:20
21.3,157.8,778.8,828.4,30.8,-51.2,10.24 00:55,10.24 10:25
21.44,164.8,780,842.2,30,-49.2,10.24 01:00,10.24 10:30
21.56,164.4,781.4,848.2,29,-48,10.24 01:05,10.24 10:35
21.66,188,752.4,851.2,28,-46,10.24 01:10,10.24 10:40
21.78,205.2,724,847.4,27.8,-43.2,10.24 01:15,10.24 10:45
21.9,187.6,749.8,857.2,27,-41.2,10.24 01:20,10.24 10:50
22,175.8,769.8,867.6,26,-39,10.24 01:25,10.24 10:55
22.12,197.6,744.4,870,25,-37,10.24 01:30,10.24 11:00
22.22,210.8,719.2,863.4,25,-34,10.24 01:35,10.24 11:05
22.34,241.2,668.6,850.8,24,-31.2,10.24 01:40,10.24 11:10
22.46,255.4,630.2,832.2,23.8,-29,10.24 01:45,10.24 11:15
22.56,237,648.4,832.6,23,-26,10.24 01:50,10.24 11:20
22.68,242.6,663,853.8,23,-23,10.24 01:55,10.24 11:25
22.78,263.6,635.4,851.2,22,-20,10.24 02:00,10.24 11:30
22.92,268.4,608.6,831.8,22,-17,10.24 02:05,10.24 11:35
23,243.6,627.6,825.8,21.8,-14,10.24 02:10,10.24 11:40
23.12,228,641.8,824.6,21.8,-10,10.24 02:15,10.24 11:45
23.24,250.8,601.4,810.4,21,-7,10.24 02:20,10.24 11:50
23.34,277.2,562.4,801.2,21,-4,10.24 02:25,10.24 11:55
23.44,290.2,532,786.2,21,0,10.24 02:30,10.24 12:00
23.54,288,526.4,778.6,21,3,10.24 02:35,10.24 12:05
23.66,279.4,552.6,794,21,6.2,10.24 02:40,10.24 12:10
23.78,271.8,582,813.2,21.8,10,10.24 02:45,10.24 12:15
23.86,254.8,616,826.8,21.8,13,10.24 02:50,10.24 12:20
24,239,640.8,833.4,22,16,10.24 02:55,10.24 12:25
24.06,280.2,568.2,805.6,22,19.2,10.24 03:00,10.24 12:30
24.12,294.6,514.2,769.4,22.8,22.2,10.24 03:05,10.24 12:35
24.18,271.2,578.2,802.8,23,25.2,10.24 03:10,10.24 12:40
24.22,234.6,638.8,820.2,23.8,28.2,10.24 03:15,10.24 12:45
24.26,233,632.8,810.8,24,31,10.24 03:20,10.24 12:50
24.3,243.2,633,818.8,24.8,34,10.24 03:25,10.24 12:55
24.38,207.6,690,831.4,25,36.2,10.24 03:30,10.24 13:00
24.42,181.8,747.2,853.6,26,38.2,10.24 03:35,10.24 13:05
24.46,172.2,735.8,830.4,26.8,41,10.24 03:40,10.24 13:10
24.5,165.4,720.4,805.6,27,43.2,10.24 03:45,10.24 13:15
24.56,173.8,726.4,814.6,28,45.2,10.24 03:50,10.24 13:20
24.62,150.6,734.2,794,29,47.2,10.24 03:55,10.24 13:25
24.64,131.6,762.4,795,29.8,49.2,10.24 04:00,10.24 13:30
24.66,121.8,770.4,786.6,30,51,10.24 04:05,10.24 13:35
24.66,145.4,721.8,763.2,31,53,10.24 04:10,10.24 13:40
24.72,168.2,671.2,737,32,54.2,10.24 04:15,10.24 13:45
24.72,165.2,675.6,732.8,33,56,10.24 04:20,10.24 13:50
24.74,163.4,681.8,729.8,34,58,10.24 04:25,10.24 13:55
24.74,154.4,699.2,729,35,59.2,10.24 04:30,10.24 14:00
24.76,133,714.4,714,35.8,60.2,10.24 04:35,10.24 14:05
24.76,141.6,705.6,708.4,36.8,62,10.24 04:40,10.24 14:10
24.82,139.8,697.8,693.8,37,63.2,10.24 04:45,10.24 14:15
24.82,129.4,701.4,679,38,64.2,10.24 04:50,10.24 14:20
24.84,118,705.2,663.2,39,66,10.24 04:55,10.24 14:25
24.84,116.8,708.8,657.2,40,67,10.24 05:00,10.24 14:30
24.78,113.4,714.8,650,41,68,10.24 05:05,10.24 14:35
24.76,102.4,739.2,649.4,42,69.2,10.24 05:10,10.24 14:40
24.74,105.6,735.6,641.4,43,70.2,10.24 05:15,10.24 14:45
24.74,130.6,685.6,621.8,44,71.2,10.24 05:20,10.24 14:50
24.68,151,634.8,597.6,45,72.2,10.24 05:25,10.24 14:55
24.68,137.2,672.2,601.6,46,73.2,10.24 05:30,10.24 15:00
24.62,126.4,706.4,605.4,47,74.2,10.24 05:35,10.24 15:05
24.62,138.6,674.6,587.2,48,75,10.24 05:40,10.24 15:10
24.6,155.2,642.2,574,49,76,10.24 05:45,10.24 15:15
24.58,169.8,600.6,552.8,50,77,10.24 05:50,10.24 15:20
24.52,170.8,571.2,527,51,78,10.24 05:55,10.24 15:25
24.52,158.8,614.4,533.8,52,79,10.24 06:00,10.24 15:30
24.48,141.6,661,535.4,53,79.2,10.24 06:05,10.24 15:35
24.46,133.2,654.2,513.8,54.8,80.2,10.24 06:10,10.24 15:40
24.42,127,649.8,495,55.8,81,10.24 06:15,10.24 15:45
24.4,117,665,483.4,56.8,82,10.24 06:20,10.24 15:50
24.36,122.6,639.2,465.2,57.8,83,10.24 06:25,10.24 15:55
24.34,117,649.8,455,59,83.2,10.24 06:30,10.24 16:00
24.3,119,642.2,443.2,60,84,10.24 06:35,10.24 16:05
24.28,118.8,634.4,428.6,61,85,10.24 06:40,10.24 16:10
24.24,117.8,626.2,413.8,62,85.2,10.24 06:45,10.24 16:15
24.22,113.8,617.6,395.4,63,86.2,10.24 06:50,10.24 16:20
24.18,108.4,599.2,372.4,64,87,10.24 06:55,10.24 16:25
24.16,113,558.6,349.8,65,88,10.24 07:00,10.24 16:30
24.06,117.6,518.2,328.4,66,88.2,10.24 07:05,10.24 16:35
24,120.6,478.8,307.4,67,89,10.24 07:10,10.24 16:40
23.94,118.4,457.6,289,68,90,10.24 07:15,10.24 16:45
23.86,105.6,486.4,278.4,69,90.2,10.24 07:20,10.24 16:50
23.78,94.8,510,267.2,70,91,10.24 07:25,10.24 16:55
23.72,93.6,489,250.6,71,92,10.24 07:30,10.24 17:00
23.64,88.8,479,234.6,72,92.2,10.24 07:35,10.24 17:05
23.56,83,473.6,218.4,73,93,10.24 07:40,10.24 17:10
23.5,75.6,477.6,204,74,94,10.24 07:45,10.24 17:15
23.44,72.6,459.4,188.2,75.8,94.2,10.24 07:50,10.24 17:20
23.34,69.4,438,171.8,76.8,95,10.24 07:55,10.24 17:25
23.28,64.6,418.6,154.8,77.8,96,10.24 08:00,10.24 17:30
23.18,58.8,394.6,136.8,78.8,96.2,10.24 08:05,10.24 17:35
23.14,57.4,334,117,80,97,10.24 08:10,10.24 17:40
23.06,56.6,260.4,98.8,81,98,10.24 08:15,10.24 17:45
22.96,45.4,228.4,78,82,98,10.24 08:20,10.24 17:50
22.88,35.8,201.8,61.2,83,99,10.24 08:25,10.24 17:55
22.82,32,160.6,49.2,84,99.2,10.24 08:30,10.24 18:00
22.74,27,141.4,39.6,85,100,10.24 08:35,10.24 18:05
22.64,25.2,61.8,30.6,86,101,10.24 08:40,10.24 18:10
22.56,18,32.6,21,87,101.2,10.24 08:45,10.24 18:15
22.52,10.8,12.8,12,88,102,10.24 08:50,10.24 18:20
22.42,4.4,3.6,4.6,89,103,10.24 08:55,10.24 18:25
22.24,0,0,0,90,103.2,10.24 09:00,10.24 18:30
21.96,0,0,0,91,104,10.24 09:05,10.24 18:35
21.7,0,0,0,92,105,10.24 09:10,10.24 18:40
21.46,0,0,0,93,105.2,10.24 09:15,10.24 18:45
21.18,0,0,0,94,106,10.24 09:20,10.24 18:50
20.92,0,0,0,95,107,10.24 09:25,10.24 18:55
20.66,0,0,0,96,108,10.24 09:30,10.24 19:00
20.4,0,0,0,97,108.2,10.24 09:35,10.24 19:05
20.12,0,0,0,98,109,10.24 09:40,10.24 19:10
19.88,0,0,0,99,110,10.24 09:45,10.24 19:15
19.62,0,0,0,100,110.2,10.24 09:50,10.24 19:20
19.34,0,0,0,101,111,10.24 09:55,10.24 19:25
19.18,0,0,0,102,112,10.24 10:00,10.24 19:30
19.12,0,0,0,103,113,10.24 10:05,10.24 19:35
19.08,0,0,0,104,113.2,10.24 10:10,10.24 19:40
19.02,0,0,0,105,114.2,10.24 10:15,10.24 19:45
18.98,0,0,0,106,115,10.24 10:20,10.24 19:50
18.92,0,0,0,107,116,10.24 10:25,10.24 19:55
18.92,0,0,0,108,117,10.24 10:30,10.24 20:00
18.86,0,0,0,109,118,10.24 10:35,10.24 20:05
18.82,0,0,0,110,118.2,10.24 10:40,10.24 20:10
18.76,0,0,0,110.8,119.2,10.24 10:45,10.24 20:15
18.72,0,0,0,111.8,120,10.24 10:50,10.24 20:20
18.66,0,0,0,112,121,10.24 10:55,10.24 20:25
18.58,0,0,0,113,122,10.24 11:00,10.24 20:30
18.4,0,0,0,114,123,10.24 11:05,10.24 20:35
18.22,0,0,0,115,124,10.24 11:10,10.24 20:40
18.06,0,0,0,116,125,10.24 11:15,10.24 20:45
17.9,0,0,0,117,126,10.24 11:20,10.24 20:50
17.72,0,0,0,117.8,127,10.24 11:25,10.24 20:55
17.58,0,0,0,118.8,128,10.24 11:30,10.24 21:00
17.4,0,0,0,119,129,10.24 11:35,10.24 21:05
17.24,0,0,0,120,130,10.24 11:40,10.24 21:10
17.08,0,0,0,121,131,10.24 11:45,10.24 21:15
16.9,0,0,0,122,132,10.24 11:50,10.24 21:20
16.72,0,0,0,122.8,133,10.24 11:55,10.24 21:25
16.62,0,0,0,123,134,10.24 12:00,10.24 21:30
16.46,0,0,0,124,135.2,10.24 12:05,10.24 21:35
16.32,0,0,0,125,137,10.24 12:10,10.24 21:40
16.2,0,0,0,125.8,138,10.24 12:15,10.24 21:45
16.08,0,0,0,126,139,10.24 12:20,10.24 21:50
15.92,0,0,0,127,140.2,10.24 12:25,10.24 21:55
15.82,0,0,0,127.8,142,10.24 12:30,10.24 22:00
15.66,0,0,0,128,143,10.24 12:35,10.24 22:05
15.54,0,0,0,129,144.2,10.24 12:40,10.24 22:10
15.42,0,0,0,129,146,10.24 12:45,10.24 22:15
15.28,0,0,0,130,147,10.24 12:50,10.24 22:20
15.12,0,0,0,130.8,148.2,10.24 12:55,10.24 22:25
15.08,0,0,0,131,150,10.24 13:00,10.24 22:30
15,0,0,0,131.8,151.2,10.24 13:05,10.24 22:35
14.96,0,0,0,132,153,10.24 13:10,10.24 22:40
14.9,0,0,0,132.8,154.2,10.24 13:15,10.24 22:45
14.86,0,0,0,133,156,10.24 13:20,10.24 22:50
14.8,0,0,0,133,158,10.24 13:25,10.24 22:55
14.74,0,0,0,134,159,10.24 13:30,10.24 23:00
14.68,0,0,0,134,161,10.24 13:35,10.24 23:05
14.64,0,0,0,134.8,162.2,10.24 13:40,10.24 23:10
14.58,0,0,0,135,164,10.24 13:45,10.24 23:15
14.54,0,0,0,135,166,10.24 13:50,10.24 23:20
14.46,0,0,0,135,168,10.24 13:55,10.24 23:25
14.42,0,0,0,135.8,169,10.24 14:00,10.24 23:30
14.32,0,0,0,135.8,171,10.24 14:05,10.24 23:35
14.22,0,0,0,136,173,10.24 14:10,10.24 23:40
14.16,0,0,0,136,175,10.24 14:15,10.24 23:45
14.04,0,0,0,136,176,10.24 14:20,10.24 23:50
13.94,0,0,0,136,178,10.24 14:25,10.24 23:55
13.86,0,0,0,136,180,10.24 14:30,10.25 0:00
13.78,0,0,0,136,-178,10.24 14:35,10.25 0:05
13.64,0,0,0,136,-177,10.24 14:40,10.25 0:10
13.58,0,0,0,136,-175,10.24 14:45,10.25 0:15
13.5,0,0,0,136,-173,10.24 14:50,10.25 0:20
13.38,0,0,0,135.8,-171,10.24 14:55,10.25 0:25
13.34,0,0,0,135.8,-170,10.24 15:00,10.25 0:30
13.26,0,0,0,135,-168,10.24 15:05,10.25 0:35
13.2,0,0,0,135,-166,10.24 15:10,10.25 0:40
13.16,0,0,0,135,-165,10.24 15:15,10.25 0:45
13.12,0,0,0,134.8,-163,10.24 15:20,10.25 0:50
13.04,0,0,0,134,-161,10.24 15:25,10.25 0:55
13,0,0,0,134,-160,10.24 15:30,10.25 1:00
12.92,0,0,0,133.8,-158,10.24 15:35,10.25 1:05
12.88,0,0,0,133,-156.2,10.24 15:40,10.25 1:10
12.84,0,0,0,132.8,-155,10.24 15:45,10.25 1:15
12.78,0,0,0,132,-153,10.24 15:50,10.25 1:20
12.7,0,0,0,131.8,-152,10.24 15:55,10.25 1:25
12.7,0,0,0,131,-150,10.24 16:00,10.25 1:30
12.64,0,0,0,130.8,-149,10.24 16:05,10.25 1:35
12.62,0,0,0,130,-147.2,10.24 16:10,10.25 1:40
12.6,0,0,0,129.8,-146,10.24 16:15,10.25 1:45
12.54,0,0,0,129,-145,10.24 16:20,10.25 1:50
12.52,0,0,0,128,-143,10.24 16:25,10.25 1:55
12.46,0,0,0,127.8,-142,10.24 16:30,10.25 2:00
12.44,0,0,0,127,-141,10.24 16:35,10.25 2:05
12.38,0,0,0,126,-139.2,10.24 16:40,10.25 2:10
12.36,0,0,0,125.8,-138,10.24 16:45,10.25 2:15
12.36,0,0,0,125,-137,10.24 16:50,10.25 2:20
12.28,0,0,0,124,-136,10.24 16:55,10.25 2:25
12.24,0,0,0,123,-135,10.24 17:00,10.25 2:30
12.16,0,0,0,122.8,-133.2,10.24 17:05,10.25 2:35
12.1,0,0,0,122,-132,10.24 17:10,10.25 2:40
12,0,0,0,121,-131,10.24 17:15,10.25 2:45
11.92,0,0,0,120,-130,10.24 17:20,10.25 2:50
11.86,0,0,0,119.8,-129,10.24 17:25,10.25 2:55
11.76,0,0,0,118.8,-128,10.24 17:30,10.25 3:00
11.7,0,0,0,118,-127,10.24 17:35,10.25 3:05
11.62,0,0,0,117,-126,10.24 17:40,10.25 3:10
11.52,0,0,0,116,-125,10.24 17:45,10.25 3:15
11.46,0,0,0,115,-124,10.24 17:50,10.25 3:20
11.38,0,0,0,114,-123,10.24 17:55,10.25 3:25
11.34,0,0,0,113.8,-122,10.24 18:00,10.25 3:30
11.3,0,0,0,112.8,-121.2,10.24 18:05,10.25 3:35
11.26,0,0,0,111.8,-120.2,10.24 18:10,10.25 3:40
